File,BPR_single,MSE_single,PCC_single,Ret_single,BPR_dual_real,MSE_dual_real,PCC_dual_real,Ret_dual_real,BPR_dual_const,MSE_dual_const,PCC_dual_const,Ret_dual_const,BPR_dual_ramp,MSE_dual_ramp,PCC_dual_ramp,Ret_dual_ramp,BPR_dual_random,MSE_dual_random,PCC_dual_random,Ret_dual_random,activity
s13_sit.csv,2.9208983613326227,4120.31148844964,0.6679058082638862,63.349917081260365,22.583661514533414,44.5301065061567,0.34846423682380007,58.872305140961856,22.763539016538715,42.72341735197947,0.34786284261466827,58.872305140961856,21.51689013446175,56.928648263903824,0.3461120128821469,54.56053067993366,6.523456357034908,1797.5221455666858,0.3004925670503011,24.875621890547265,sit
s13_walk.csv,11.787809946101234,535.8269257063336,0.20787865170672853,37.96296296296296,18.528947543427012,113.47776503826182,0.2512785252615836,14.583333333333334,18.88532649016543,104.53768516263865,0.24747836503064283,14.814814814814815,14.32579161736241,298.6939088671451,0.2660195812765843,15.74074074074074,10.671644518849702,692.8529591628259,0.3487327233338994,31.944444444444443,walk
s14_run.csv,11.24326047209424,216.03771023388163,0.27102052641831664,39.175257731958766,21.121885212783763,22.216062652281117,0.3098141824594699,39.00343642611684,21.11271811680039,22.26300588505656,0.3097935171377584,39.00343642611684,18.22492027649566,43.287607705347696,0.2989405046731436,39.69072164948454,20.374111181788273,26.390310171341348,0.3058293476962408,37.628865979381445,run
s14_sit.csv,15.650733422289246,98.95614810780998,0.23509012431865525,59.234234234234236,21.382207344489252,26.442066292713324,0.23845003521353192,77.25225225225225,21.41672593289883,26.232732510789532,0.23833466821136073,77.25225225225225,17.449914851834613,65.39200280203396,0.20980076517238994,48.42342342342342,20.198091791317502,34.730172870373785,0.24114900375318632,57.88288288288288,sit
s14_walk.csv,7.593563314684716,247.01457765214823,0.21034220723864655,51.09489051094891,20.092496016499894,13.894064603037682,0.29866848191405093,58.941605839416056,20.128200274691388,13.780306844263349,0.2980512754739887,58.941605839416056,16.76459797873268,29.896415290044356,0.28505222624645704,59.67153284671533,13.634765388289892,61.46138982138223,0.24156040767379314,54.92700729927007,walk
s15_run.csv,11.333578293149708,291.1745578368835,0.3868996419934466,50.23980815347722,20.03324901748018,39.28134522844663,0.4317925764165653,61.63069544364508,23.64866630782666,17.086166069209074,0.42736750817965985,61.750599520383695,19.17881323057532,47.82224178789044,0.4250584347330823,56.115107913669064,18.136441801290538,60.79488955623677,0.41103514226484794,51.43884892086331,run
s15_sit.csv,18.125607379735204,14.174792416265879,0.3777274225296093,47.07602339181287,23.309205712572343,4.296916103753029,0.3807983794322739,48.24561403508772,23.308138519531543,4.297972115886559,0.38078659046576807,48.24561403508772,15.631945205160173,25.169983161733185,0.36948176348619055,42.83625730994152,21.355879124865233,6.737356575315709,0.3808402924294166,47.514619883040936,sit
s15_walk.csv,18.210727970177242,98.47857617760033,0.35034761095689587,46.38783269961977,20.04497070690611,64.55315710417341,0.3732829900984154,50.06337135614702,20.04572016425728,64.5420181959072,0.3732436394996748,50.06337135614702,18.924550876922112,83.55250405893447,0.36589143876882396,48.542458808618505,19.063051088337556,80.92998297635054,0.358831081949324,49.68314321926489,walk
s16_run.csv,2.5655795402455657,1655.4940118575453,0.35036169601241535,42.244224422442244,18.605799870874677,41.200793574868726,0.4181561140475738,32.34323432343234,18.588516235557066,41.36508724538296,0.41826009523632574,32.34323432343234,12.814816541046044,156.31617306835935,0.4191288810806453,33.4983498349835,17.11442489208909,58.082202818757324,0.4156129695105867,32.67326732673267,run
s16_sit.csv,13.834111748633743,51.99381419066282,0.41917628246065286,12.595419847328245,18.786573205431885,16.622851767968932,0.41936668837876534,11.068702290076336,19.56032086870303,13.910116451868657,0.41983279463704387,11.068702290076336,3.03771989441324,624.5840122869272,0.3478292601763801,18.129770992366414,12.736168105638475,66.9493002440764,0.41924869867274933,11.641221374045802,sit
s16_walk.csv,1.2510137950157907,1803.4244516245908,0.398986843169162,49.158249158249156,18.332276385436767,35.31601516955598,0.41559949253190454,30.63973063973064,21.348805628895427,17.632698042651242,0.413619150502264,30.303030303030305,14.763566208802853,80.32351632809197,0.4195346422578916,30.303030303030305,20.31908045520781,22.350708151791515,0.41046534423429437,29.7979797979798,walk
s17_run.csv,3.4554032115908506,815.4389321566955,0.4200544945355715,30.35264483627204,19.699410065717103,19.363807522239565,0.4940435965632563,16.876574307304786,19.70155070683823,19.354265437216227,0.4940240073752232,16.876574307304786,10.066998232510258,177.92293760063177,0.4951080235288129,19.8992443324937,6.487314509726911,405.6956141145501,0.48977828638652,27.95969773299748,run
s17_sit.csv,20.73114010370306,32.53808035999966,0.43249439214845076,37.381703470031546,20.822975845905756,31.857255099829228,0.43048254760370697,37.22397476340694,21.887024900998505,24.93465982574614,0.4263579919837669,37.53943217665615,18.82764826914322,50.43605514120349,0.4267073097936468,34.85804416403786,19.088948572598895,47.49097441868499,0.42990247501132395,38.958990536277604,sit
s17_walk.csv,17.764550564860023,40.090902894700456,0.44985368851371693,42.18958611481976,20.88267446230407,19.553902593452527,0.4537555912912027,44.32576769025367,21.426441335383394,17.25268766584728,0.4539847680961284,43.524699599465954,19.111568982966677,29.399774232321892,0.4514118296304277,38.98531375166889,20.651511776579497,20.622899055959437,0.4533383584721448,43.524699599465954,walk
s18_run.csv,17.455023173075432,19.609993017191275,0.4645300528134059,8.390646492434662,20.388741278179797,9.979427525842889,0.4702229824017238,5.089408528198074,20.460267968608733,9.816416109218535,0.47022768454089636,5.089408528198074,18.472322072087266,15.514848857103,0.46685982740286436,6.6024759284731775,18.026944843823433,17.190371881943307,0.46602045111168194,7.565337001375516,run
s18_sit.csv,13.74188064647123,86.70361415704109,0.459423645492572,13.14935064935065,19.999642232995644,20.523954460430215,0.4075257232404079,0.3246753246753247,21.880567770643626,13.309706802875805,0.40376404381516523,0.16233766233766234,21.546466817972313,14.374031221825927,0.4031215565524465,0.16233766233766234,21.602131124556347,14.190972328151382,0.40321056424523993,0.16233766233766234,sit
s18_walk.csv,21.3605176826785,13.344985697885779,0.44360487800789933,36.950904392764855,22.14692865402887,11.13466141725598,0.4438347424712148,37.338501291989665,22.142922924280022,11.144936247417256,0.44381248678278373,37.72609819121447,21.930653926430608,11.703196265151822,0.4430572010170746,36.82170542635659,22.12283192301983,11.196613545106857,0.44372435168903,37.46770025839793,walk
s19_run.csv,15.853702148463514,85.8347831290353,0.22374381669970272,51.824817518248175,21.706617635595826,22.303435546792247,0.300831924357591,46.13138686131387,22.018307324809573,20.758826376835426,0.2981977209582596,45.98540145985402,19.896228067857255,33.838470310061915,0.27033232812012076,47.00729927007299,21.869708769504083,21.481403462696733,0.2937028931494308,45.839416058394164,run
s19_sit.csv,12.685985276532147,153.76306130600724,0.354920430584042,39.97005988023952,23.2171770550071,13.60607432544854,0.32599136881333185,30.838323353293415,23.173150986889176,13.744705719984063,0.32594477788720655,30.688622754491018,11.102242029143572,221.42484106634623,0.27591903444535354,30.389221556886227,22.6070743880957,15.658245781191606,0.3251952726997319,30.98802395209581,sit
